安宁股份,驰宏锌锗,赤峰黄金,广晟有色,国城矿业,湖南黄金,华钰矿业,金钼股份,洛阳钼业,融捷股份,山东黄金,盛达资源,盛屯矿业,西部黄金,西部矿业,西藏珠峰,兴业矿业,银泰黄金,中金黄金,中润资源,中色股份,紫金矿业
5.0205,2.3707,1.9048,4.9044,1.2101,1.5912,4.5058,1.8456,4.1145,8.24,1.8137,1.7934,4.9305,0.9353,2.6786,5.298,3.1847,3.714,2.6738,0.9302,2.8283,5.2727
9.2349,1.9651,4.1347,1.7138,1.3172,1.5873,4.1551,1.4851,1.6575,4.5821,0.8893,1.147,3.0065,0.6245,3.5057,7.1663,2.2164,7.5279,1.5086,1.8519,1.4493,4.3358
4.092,1.073,2.5904,1.7468,1.1944,0.9744,5.5172,4.1118,1.4652,4.6915,0.9401,4.3634,2.3468,0.7026,1.959,4.1096,4.7865,3.8113,1.6164,2.3148,1.4374,3.2229
4.0657,2.3861,1.4311,2.606,1.5301,1.5873,7.6216,1.6051,3.1193,8.3567,1.4993,1.6153,3.2982,0.7843,3.5088,7.4337,6.1058,5.8447,2.1882,2.3148,1.0352,2.6221
6.9819,3.838,2.6962,3.2362,2.9801,1.57,4.4444,2.0734,5.1376,6.4037,1.4272,2.446,4.194,0.7831,2.2181,3.9437,3.4582,5.291,2.0408,1.8349,2.9046,1.7148
4.5517,1.9912,3.7989,3.9233,1.9187,0.9975,4.0523,3.6278,3.2882,7.7356,1.0622,1.7937,4.3776,1.0293,1.6379,4.8201,6.0086,4.0658,2.1064,2.8037,1.4862,4.1554
8.6674,1.7817,3.2716,1.2203,3.0337,1.3784,4.6385,4.0498,1.1881,6.179,1.2677,2.1212,2.432,0.5534,2.2769,3.979,8.6553,3.7285,2.8058,2.3697,1.0616,4.5455
3.0955,2.2272,2.4829,4.4944,2.3102,2.7919,3.7838,6.4567,6.1386,7.8565,2.4127,4.1221,5.1576,1.1943,1.6979,5.8694,10.0494,4.1624,2.7149,1.4286,2.5478,4.68
5,2.0408,3.3269,2.1693,2.5303,1.1349,2.4793,3.5008,1.5414,6.863,1.7535,1.5873,1.844,1.1924,1.7825,3.51,3.858,2.7439,1.5855,1.4218,1.6842,3.4205
5.2712,2.2989,1.9949,5.0959,1.6667,1.9011,4.0278,3.0534,1.5686,4.2913,1.4826,3.1108,2.439,0.9501,1.5031,3.1502,3.2209,3.2124,1.479,0.9524,2.7426,4.6606
5.163,1.5909,1.3672,1.8588,1.2141,1.2563,2.1448,2.3256,2.7344,8.8808,1.0797,2.3238,2.6761,1.0204,,6.9292,,2.9319,1.6988,0.4739,1.2397,2.8659
3.8224,1.3605,2.3438,3.7997,2.4309,1.6373,2.1622,8.2569,2.1195,5.8414,1.0847,1.5396,3.3661,0.9494,5.3697,3.6093,3.4328,5.9067,1.2415,0.9479,2.0747,1.8443
4.5418,2.7335,1.8088,1.7396,1.2387,1.3977,3.0096,2.4818,5.2326,6.2985,1.6529,2.1044,4.5584,1.1155,8.8853,3.7846,2.7864,3.3233,2.0455,1.9048,1.6598,1.5337
5.0799,2.0045,2.5907,1.6999,1.3438,1.6373,1.7906,4.2945,2.9851,4.9542,0.8696,2.0062,2.8571,0.712,10.9023,3.8821,5.3485,4.0959,1.2332,1.8779,2.0661,2.5562
3.5892,2.2676,1.6592,2.6659,1.0181,1.2755,3.8356,3.2209,3.4156,4.9283,1.2801,3.2258,3.5714,0.6369,4.3994,6.8941,3.605,1.7598,1.8182,1.4286,1.2632,4.3165
2.4459,1.4019,2.086,3.8095,1.5945,0.6452,1.8336,4.2424,1.9455,3.9729,1.248,2.0553,2.546,0.4796,3.4529,2.244,3.4483,2.0855,1.2761,0.9662,1.2685,2.266
4.0053,2.3202,2.5983,3.2831,2.52,1.1613,3.3994,2.9457,2.5194,8.5785,1.2487,2.6211,4.3478,0.7194,6.0864,6.3514,3.5144,4.9422,2.2042,1.4423,2.7368,3.6108
3.9584,2.3641,1.9346,6.689,3.0197,1.1538,3.5868,3.858,2.5692,12.0084,2.1134,2.3529,3.3285,0.641,7.5641,10.709,2.7508,4.2683,1.7241,1.4354,3.871,2.3834
